,Global_reactive_power,Voltage,Global_intensity,Date_day,Date_month,hour,minute,Total_sub_metering
1197862,0.096,245.56,1.6,27.0,3.0,13.0,46.0,1.0
588681,0.104,235.9,13.9,29.0,1.0,12.0,45.0,19.0
2026907,0.0,244.6,1.2,24.0,10.0,7.0,11.0,0.0
84376,0.1,238.27,9.8,13.0,2.0,7.0,40.0,18.0
751956,0.216,239.62,9.0,21.0,5.0,22.0,0.0,0.0
1220207,0.208,242.3,6.2,4.0,12.0,2.0,11.0,19.0
1612397,0.096,241.6,5.8,1.0,9.0,10.0,41.0,19.0
6570,0.0,245.89,0.8,21.0,12.0,6.0,54.0,0.0
568110,0.092,241.87,2.2,15.0,1.0,5.0,54.0,0.0
1560268,0.274,248.15,2.4,12.0,4.0,5.0,52.0,2.0
1863219,0.206,239.78,2.2,7.0,2.0,15.0,3.0,1.0
18818,0.0,233.22500000000002,6.2,29.0,12.0,19.0,2.0,1.0
530784,0.102,241.08,5.4,20.0,12.0,7.0,48.0,0.0
1631333,0.0,246.88,1.0,22.0,1.0,14.0,17.0,1.0
1327407,0.0,241.14,0.6,25.0,6.0,12.0,51.0,1.0
1863588,0.096,237.14,5.6,7.0,2.0,21.0,12.0,19.0
1007088,0.05,241.54,1.4,15.0,11.0,2.0,12.0,2.0
166020,0.092,240.36,5.6,4.0,11.0,0.0,24.0,20.0
1934008,0.12389290560382264,240.82676954857766,4.647313526540645,20.0,8.0,18.0,52.0,7.813293638738684
1029337,0.27,244.54,8.6,30.0,11.0,13.0,1.0,19.0
1672765,0.11,241.64,7.0,20.0,2.0,8.0,49.0,19.0
480188,0.05,240.8,1.0,15.0,11.0,4.0,32.0,0.0
1826216,0.104,241.25,11.2,6.0,6.0,22.0,20.0,19.0
1376416,0.218,242.51,1.8,29.0,7.0,13.0,40.0,1.0
970521,0.062,237.39,4.0,20.0,10.0,16.0,45.0,1.0
112017,0.0,242.91,1.0,3.0,4.0,12.0,21.0,0.0
52973,0.114,242.21,5.6,22.0,1.0,12.0,17.0,18.0
1837341,0.116,241.19,1.4,14.0,6.0,15.0,45.0,1.0
1557657,0.0,238.03,7.2,12.0,2.0,10.0,21.0,18.0
936091,0.192,243.67,1.2,26.0,9.0,18.0,55.0,0.0
2073813,0.106,242.22,6.2,25.0,11.0,20.0,57.0,0.0
1808441,0.0,236.48,1.4,25.0,5.0,14.0,5.0,2.0
1378453,0.05,242.58,3.4,30.0,7.0,23.0,37.0,1.0
1479261,0.0,244.78,5.4,10.0,8.0,23.0,45.0,19.0
139764,0.144,236.89,5.6,23.0,3.0,18.0,48.0,0.0
918678,0.184,240.89,2.6,14.0,9.0,16.0,42.0,2.0
1485532,0.092,238.72,7.6,13.0,10.0,8.0,16.0,19.0
2008038,0.182,239.04,1.8,10.0,11.0,4.0,42.0,2.0
892738,0.0,241.42,0.2,27.0,8.0,16.0,22.0,1.0
1710910,0.0,238.99,9.0,18.0,3.0,20.0,34.0,21.0
914077,0.194,237.86,1.6,9.0,11.0,12.0,1.0,0.0
1868729,0.076,239.84,5.4,7.0,6.0,10.0,53.0,18.0
110411,0.0,239.36,0.8,3.0,3.0,9.0,35.0,0.0
895011,0.124,241.21,0.8,29.0,8.0,6.0,15.0,0.0
262946,0.092,238.73,0.8,17.0,6.0,7.0,50.0,0.0
943339,0.364,238.91,5.4,10.0,1.0,19.0,43.0,1.0
1454213,0.092,240.32,1.2,21.0,9.0,14.0,17.0,1.0
328411,0.098,236.74,0.8,8.0,1.0,18.0,55.0,0.0
1902749,0.334,239.81,2.2,30.0,7.0,1.0,53.0,2.0
1935809,0.12389290560382264,240.82676954857766,4.647313526540645,22.0,8.0,0.0,53.0,7.813293638738684
1348428,0.126,243.92,1.0,7.0,10.0,3.0,12.0,2.0
76187,0.12,246.37,6.8,2.0,7.0,15.0,11.0,18.0
849513,0.254,240.57,2.8,28.0,7.0,15.0,57.0,3.0
1852089,0.1,241.39,4.0,24.0,6.0,21.0,33.0,1.0
619262,0.0,239.39,5.6,19.0,2.0,18.0,26.0,0.0
397006,0.078,235.42,0.8,18.0,9.0,10.0,10.0,1.0
1121221,0.17,240.64,5.8,2.0,2.0,8.0,25.0,19.0
1801124,0.082,241.27,6.0,20.0,5.0,12.0,8.0,18.0
838647,0.208,239.6,1.6,21.0,7.0,2.0,51.0,1.0
1568225,0.252,240.03,13.6,12.0,9.0,18.0,29.0,19.0
749303,0.106,242.88,1.2,20.0,5.0,1.0,47.0,1.0
2031318,0.052,243.82,7.2,27.0,10.0,8.0,42.0,19.0
922614,0.28,236.2,13.9,17.0,9.0,10.0,18.0,19.0
1015388,0.178,234.85,13.9,20.0,11.0,20.0,32.0,17.0
2016242,0.102,242.02,1.4,16.0,10.0,21.0,26.0,0.0
1245758,0.09,242.44,6.8,29.0,4.0,20.0,2.0,18.0
1491735,0.378,238.83,8.4,17.0,10.0,15.0,39.0,21.0
777774,0.048,240.1,2.8,6.0,8.0,20.0,18.0,1.0
1137671,0.0,240.1,5.4,13.0,2.0,18.0,35.0,0.0
331301,0.224,236.54,1.6,8.0,3.0,19.0,5.0,0.0
1529352,0.084,240.99,2.2,11.0,12.0,18.0,36.0,2.0
110305,0.138,245.01,1.4,3.0,3.0,7.0,49.0,0.0
365763,0.122,242.18,0.8,27.0,8.0,17.0,27.0,1.0
2722,0.0,243.86,7.4,18.0,12.0,14.0,46.0,18.0
755025,0.14,243.46,1.2,24.0,5.0,1.0,9.0,1.0
1412074,0.178,241.58,2.0,23.0,8.0,7.0,58.0,0.0
1786468,0.29,234.04,11.0,5.0,10.0,7.0,52.0,28.0
1002837,0.0,241.4,5.4,11.0,12.0,3.0,21.0,0.0
1777951,0.172,234.26,10.6,5.0,4.0,9.0,55.0,18.0
748767,0.0,240.71,0.6,19.0,5.0,16.0,51.0,1.0
1441349,0.264,243.15,2.6,9.0,12.0,15.0,53.0,1.0
679929,0.0,238.9,8.4,4.0,1.0,21.0,33.0,18.0
891081,0.154,241.81,1.0,26.0,8.0,12.0,45.0,1.0
1312600,0.12389290560382264,240.82676954857766,4.647313526540645,15.0,6.0,6.0,4.0,7.813293638738684
1921202,0.12,240.9,1.2,8.0,11.0,21.0,26.0,1.0
612215,0.186,238.27,4.8,14.0,2.0,20.0,59.0,0.0
1716932,0.132,243.09,1.4,23.0,3.0,0.0,56.0,1.0
1693931,0.102,246.04,6.6,3.0,7.0,1.0,35.0,19.0
360904,0.112,239.01,7.8,24.0,8.0,8.0,28.0,17.0
1849889,0.186,237.38,5.6,23.0,6.0,8.0,53.0,19.0
207062,0.118,235.64,1.2,5.0,9.0,12.0,26.0,0.0
253848,0.12,241.11,1.6,6.0,11.0,0.0,12.0,0.0
2059608,0.046,243.78,1.4,16.0,11.0,0.0,12.0,0.0
214484,0.402,235.94,3.6,14.0,5.0,16.0,8.0,0.0
1912856,0.14,241.26,1.4,8.0,6.0,2.0,20.0,2.0
1514244,0.0,242.09,1.0,11.0,2.0,6.0,48.0,0.0
448206,0.08,243.72,1.6,23.0,10.0,23.0,30.0,0.0
1287608,0.0,238.1,8.6,28.0,5.0,21.0,32.0,18.0
306836,0.3,234.94,3.0,17.0,7.0,19.0,20.0,1.0
421825,0.05,241.2,1.0,10.0,5.0,15.0,49.0,0.0
465803,0.104,242.68,1.4,11.0,5.0,4.0,47.0,1.0
115661,0.098,242.82,1.2,3.0,7.0,1.0,5.0,0.0
888354,0.136,239.05,0.8,24.0,8.0,15.0,18.0,1.0
94506,0.0,238.73,13.9,20.0,2.0,8.0,30.0,18.0
1721560,0.26,242.89,2.2,26.0,3.0,6.0,4.0,1.0
762587,0.086,234.55,6.2,29.0,5.0,7.0,11.0,17.0
748889,0.0,240.09,1.2,19.0,5.0,18.0,53.0,1.0
1770454,0.17,241.84,3.2,29.0,4.0,4.0,58.0,3.0
1216577,0.174,240.41,7.2,4.0,9.0,13.0,41.0,19.0
1753823,0.096,240.72,5.8,17.0,4.0,15.0,47.0,18.0
1846351,0.07,238.07,5.0,20.0,6.0,21.0,55.0,0.0
1191048,0.0,239.57,6.6,22.0,3.0,20.0,12.0,18.0
1206885,0.046,242.73,6.8,4.0,2.0,20.0,9.0,18.0
2051373,0.40800000000000003,239.34,9.2,11.0,10.0,6.0,57.0,29.0
1915494,0.11,240.78,2.8,8.0,7.0,22.0,18.0,8.0
1994463,0.26,237.8,2.4,10.0,1.0,18.0,27.0,2.0
809205,0.126,241.55,2.0,30.0,6.0,16.0,9.0,1.0
95676,0.124,242.63,1.4,21.0,2.0,4.0,0.0,0.0
484352,0.234,240.1,2.2,18.0,11.0,1.0,56.0,1.0
1424486,0.392,243.72,5.8,31.0,8.0,22.0,50.0,2.0
206374,0.0,233.77,1.0,5.0,9.0,0.0,58.0,0.0
1076655,0.078,241.07,5.8,1.0,2.0,9.0,39.0,18.0
1126018,0.096,247.09,6.4,2.0,5.0,16.0,22.0,18.0
1770581,0.178,240.38,6.4,29.0,4.0,7.0,5.0,18.0
1843408,0.122,240.34,9.2,18.0,6.0,20.0,52.0,18.0
1722928,0.112,244.5,1.4,27.0,3.0,4.0,52.0,1.0
1236639,0.0,238.58,1.4,23.0,4.0,12.0,3.0,1.0
1433336,0.24,238.74,3.6,9.0,7.0,2.0,20.0,13.0
877838,0.254,240.45,1.4,17.0,8.0,8.0,2.0,0.0
383121,0.072,237.81,5.4,9.0,8.0,18.0,45.0,17.0
19271,0.052,247.65,1.0,30.0,12.0,2.0,35.0,0.0
1182222,0.104,244.96,1.4,16.0,3.0,17.0,6.0,0.0
456818,0.0,241.33,5.2,29.0,10.0,23.0,2.0,18.0
1134742,0.248,241.37,3.0,2.0,11.0,17.0,46.0,0.0
115944,0.19,240.19,1.8,3.0,7.0,5.0,48.0,0.0
1851551,0.0,239.47,0.8,24.0,6.0,12.0,35.0,1.0
1834230,0.40800000000000003,241.17,11.6,6.0,12.0,11.0,54.0,0.0
1143289,0.066,247.02,1.2,17.0,2.0,16.0,13.0,0.0
784247,0.176,235.19,13.9,13.0,6.0,8.0,11.0,45.0
687067,0.0,237.29,12.8,4.0,6.0,20.0,31.0,18.0
1392558,0.40800000000000003,240.39,13.9,8.0,9.0,18.0,42.0,41.0
413205,0.0,240.84,5.6,29.0,9.0,16.0,9.0,18.0
857536,0.092,237.81,1.0,8.0,3.0,5.0,40.0,1.0
489980,0.0,246.85,1.0,21.0,11.0,23.0,44.0,0.0
1006162,0.056,241.23,5.8,14.0,11.0,10.0,46.0,19.0
339480,0.108,233.22500000000002,13.9,8.0,9.0,11.0,24.0,45.0
137094,0.246,238.08,9.2,21.0,3.0,22.0,18.0,3.0
1759669,0.17,240.95,6.6,21.0,4.0,17.0,13.0,18.0
1759226,0.21,241.57,6.8,21.0,4.0,9.0,50.0,20.0
1255633,0.066,240.94,2.0,5.0,6.0,16.0,37.0,1.0
767305,0.104,243.39,3.6,6.0,1.0,13.0,49.0,12.0
550384,0.098,241.14,7.0,1.0,2.0,22.0,28.0,0.0
1570946,0.0,248.42,6.8,12.0,11.0,15.0,50.0,20.0
840591,0.066,238.96,1.6,22.0,7.0,11.0,15.0,1.0
543985,0.0,239.3,5.4,29.0,12.0,11.0,49.0,17.0
848274,0.204,238.52,6.6,27.0,7.0,19.0,18.0,18.0
447241,0.1,239.89,8.4,23.0,10.0,7.0,25.0,0.0
648277,0.0,240.16,5.2,3.0,10.0,22.0,1.0,0.0
108823,0.0,243.39,0.8,3.0,2.0,7.0,7.0,0.0
551957,0.118,242.72,1.4,1.0,4.0,0.0,41.0,0.0
1460243,0.214,242.06,1.6,25.0,9.0,18.0,47.0,2.0
497999,0.118,237.9,13.9,27.0,11.0,13.0,23.0,45.0
1439388,0.21,236.73,7.8,9.0,11.0,7.0,12.0,19.0
1688889,0.218,242.42,2.0,3.0,3.0,13.0,33.0,1.0
1790950,0.288,238.52,7.2,13.0,5.0,10.0,34.0,20.0
640958,0.222,234.14,11.6,3.0,5.0,20.0,2.0,19.0
308637,0.204,233.22500000000002,1.4,19.0,7.0,1.0,21.0,1.0
1574244,0.072,248.31,2.0,13.0,12.0,22.0,48.0,0.0
1350702,0.118,242.42,1.8,7.0,11.0,17.0,6.0,1.0
1670985,0.098,243.78,1.4,19.0,2.0,3.0,9.0,0.0
237215,0.046,234.2,5.2,30.0,5.0,10.0,59.0,17.0
1134008,0.112,244.3,1.4,2.0,11.0,5.0,32.0,0.0
1043470,0.0,239.18,13.9,12.0,10.0,8.0,34.0,18.0
1185877,0.066,243.79,5.6,19.0,3.0,6.0,1.0,18.0
1734327,0.1,245.86,5.8,4.0,4.0,2.0,51.0,21.0
1604301,0.294,239.99,13.9,1.0,3.0,19.0,45.0,45.0
1178782,0.064,239.36,7.0,14.0,3.0,7.0,46.0,18.0
993442,0.40800000000000003,241.64,12.2,11.0,5.0,14.0,46.0,6.0
2059415,0.082,238.96,7.6,15.0,11.0,20.0,59.0,0.0
924331,0.116,240.9,5.6,18.0,9.0,14.0,55.0,19.0
1574868,0.234,245.84,6.2,14.0,12.0,9.0,12.0,21.0
982019,0.056,244.09,1.2,28.0,10.0,16.0,23.0,0.0
1600437,0.0,243.31,2.2,1.0,1.0,3.0,21.0,1.0
130563,0.082,235.11,5.6,17.0,3.0,9.0,27.0,17.0
572046,0.0,243.01,1.6,17.0,1.0,23.0,30.0,0.0
1180610,0.204,244.05,6.4,15.0,3.0,14.0,14.0,18.0
445328,0.24,244.82,1.8,21.0,10.0,23.0,32.0,1.0
1083537,0.058,248.625,1.4,1.0,7.0,4.0,21.0,0.0
301459,0.0,240.69,0.6,14.0,7.0,1.0,43.0,0.0
809364,0.0,240.27,1.6,30.0,6.0,18.0,48.0,1.0
1511305,0.224,241.33,1.8,31.0,10.0,5.0,49.0,2.0
1890306,0.0,242.8,0.6,21.0,7.0,10.0,30.0,0.0
1634716,0.102,241.55,4.2,24.0,1.0,22.0,40.0,1.0
1240124,0.272,239.18,13.9,25.0,4.0,22.0,8.0,21.0
465967,0.0,242.66,5.0,11.0,5.0,7.0,31.0,0.0
1512587,0.132,245.26,1.4,11.0,1.0,3.0,11.0,2.0
2066961,0.05,244.99,1.0,21.0,11.0,2.0,45.0,0.0
2052491,0.0,243.64,1.0,11.0,11.0,1.0,35.0,0.0
750390,0.302,240.74,4.4,20.0,5.0,19.0,54.0,0.0
1956118,0.058,245.19,0.8,9.0,5.0,3.0,22.0,0.0
1072410,0.078,242.55,1.2,30.0,12.0,10.0,54.0,1.0
617871,0.056,239.07,7.4,18.0,2.0,19.0,15.0,0.0
659744,0.0,241.33,6.0,18.0,3.0,21.0,8.0,0.0
1449679,0.074,241.13,5.4,18.0,9.0,10.0,43.0,20.0
1743189,0.094,243.97,1.2,4.0,10.0,6.0,33.0,2.0
1451286,0.298,239.18,12.0,19.0,9.0,13.0,30.0,19.0
130,0.12,233.22500000000002,13.9,16.0,12.0,19.0,34.0,18.0
757506,0.054,241.39,8.4,25.0,5.0,18.0,30.0,27.0
996462,0.056,242.14,1.4,11.0,7.0,17.0,6.0,0.0
1776129,0.25,240.77,4.0,5.0,3.0,3.0,33.0,10.0
1132718,0.104,239.71,9.0,2.0,10.0,8.0,2.0,18.0
1705725,0.118,245.52,1.4,15.0,3.0,6.0,9.0,2.0
599948,0.0,241.38,5.6,2.0,6.0,8.0,32.0,18.0
1389236,0.232,243.06,1.4,8.0,7.0,11.0,20.0,2.0
1109480,0.07,246.24,5.2,25.0,1.0,4.0,44.0,0.0
1081304,0.0,248.21,1.4,1.0,5.0,15.0,8.0,0.0
1513356,0.0,236.74,6.0,11.0,1.0,16.0,0.0,18.0
703223,0.078,240.0,1.4,18.0,4.0,1.0,47.0,1.0
464689,0.208,243.23,1.6,11.0,4.0,10.0,13.0,2.0
1150097,0.184,243.91,2.0,22.0,2.0,9.0,41.0,0.0
1556491,0.05,245.89,2.2,12.0,1.0,14.0,55.0,1.0
221048,0.046,233.87,1.0,19.0,5.0,5.0,32.0,0.0
1449906,0.094,239.67,1.0,18.0,9.0,14.0,30.0,1.0
1394063,0.40800000000000003,240.7,7.6,8.0,10.0,19.0,47.0,18.0
1547610,0.0,242.38,5.4,25.0,11.0,10.0,54.0,18.0
1945005,0.0,243.72,2.2,28.0,8.0,10.0,9.0,1.0
377249,0.212,239.34,3.6,9.0,4.0,16.0,53.0,7.0
1777293,0.084,238.84,1.4,5.0,3.0,22.0,57.0,1.0
1965654,0.0,242.59,1.6,9.0,11.0,18.0,18.0,1.0
277015,0.342,240.42,2.2,27.0,6.0,2.0,19.0,1.0
960632,0.0,237.19,8.2,13.0,10.0,19.0,56.0,0.0
558863,0.066,238.29,6.4,1.0,8.0,19.0,47.0,0.0
1250636,0.0,242.86,1.0,5.0,3.0,5.0,20.0,0.0
1170901,0.096,240.82,2.4,3.0,8.0,20.0,25.0,1.0
1008451,0.0,238.31,10.0,16.0,11.0,0.0,55.0,0.0
761943,0.40800000000000003,239.06,3.0,28.0,5.0,20.0,27.0,0.0
687702,0.284,244.22,3.2,4.0,7.0,7.0,6.0,3.0
1988080,0.12389290560382264,240.82676954857766,4.647313526540645,27.0,9.0,8.0,4.0,7.813293638738684
836231,0.0,240.03,0.6,19.0,7.0,10.0,35.0,1.0
736754,0.168,241.28,1.4,5.0,11.0,8.0,38.0,1.0
1513128,0.0,239.68,5.8,11.0,1.0,12.0,12.0,18.0
143573,0.06,239.25,6.6,26.0,3.0,10.0,17.0,19.0
1049308,0.0,235.69,13.9,14.0,12.0,9.0,52.0,17.0
461185,0.114,243.13,1.4,11.0,1.0,23.0,49.0,0.0
6047,0.082,238.51,13.9,20.0,12.0,22.0,11.0,17.0
624236,0.064,240.41,5.6,23.0,2.0,5.0,20.0,20.0
267036,0.228,239.63,1.4,20.0,6.0,4.0,0.0,1.0
501928,0.086,240.22,10.2,30.0,11.0,6.0,52.0,17.0
393848,0.0,241.38,0.4,16.0,9.0,5.0,32.0,0.0
377514,0.146,235.8,13.9,9.0,4.0,21.0,18.0,35.0
1166879,0.06,240.29,1.6,3.0,6.0,1.0,23.0,1.0
93857,0.0,240.24,11.8,19.0,2.0,21.0,41.0,17.0
1502503,0.0,241.86,1.0,25.0,10.0,3.0,7.0,1.0
2006716,0.272,239.45,2.2,10.0,10.0,6.0,40.0,2.0
811263,0.0,238.55,0.6,7.0,2.0,2.0,27.0,1.0
191225,0.12389290560382264,240.82676954857766,4.647313526540645,28.0,4.0,12.0,29.0,7.813293638738684
1470741,0.126,241.81,1.2,10.0,3.0,1.0,45.0,1.0
1577031,0.298,244.35,12.0,15.0,12.0,21.0,15.0,19.0
705730,0.268,235.12,13.9,19.0,4.0,19.0,34.0,18.0
1010581,0.0,239.49,5.4,17.0,11.0,12.0,25.0,17.0
1474279,0.092,241.64,1.4,10.0,5.0,12.0,43.0,1.0
261966,0.40800000000000003,237.66,10.0,16.0,6.0,15.0,30.0,1.0
1925278,0.0,240.78,0.6,14.0,8.0,17.0,22.0,1.0
1295971,0.162,240.15,2.6,6.0,3.0,16.0,55.0,3.0
1715609,0.124,243.43,1.6,22.0,3.0,2.0,53.0,0.0
1271988,0.184,242.02,1.8,18.0,5.0,1.0,12.0,2.0
1559332,0.134,247.81,1.6,12.0,3.0,14.0,16.0,1.0
1797243,0.226,239.6,2.6,17.0,5.0,19.0,27.0,2.0
1768027,0.092,239.99,5.8,27.0,4.0,12.0,31.0,19.0
166931,0.264,245.19,1.8,4.0,11.0,15.0,35.0,1.0
1061090,0.0,242.86,7.2,22.0,12.0,14.0,14.0,18.0
1344727,0.234,243.12,1.6,7.0,7.0,13.0,31.0,0.0
1811539,0.314,241.3,5.0,27.0,5.0,17.0,43.0,12.0
2039566,0.12,248.625,1.4,11.0,2.0,2.0,10.0,2.0
456820,0.0,240.09,5.2,29.0,10.0,23.0,4.0,17.0
1728555,0.0,243.51,1.2,31.0,3.0,2.0,39.0,1.0
1654177,0.07,241.54,5.8,2.0,7.0,11.0,1.0,18.0
1809940,0.088,239.73,1.2,26.0,5.0,15.0,4.0,2.0
51671,0.0,241.24,8.6,21.0,1.0,14.0,35.0,18.0
806229,0.198,239.53,2.6,28.0,6.0,14.0,33.0,1.0
1603552,0.256,244.43,2.0,1.0,3.0,7.0,16.0,1.0
348582,0.142,241.45,1.0,15.0,8.0,19.0,6.0,0.0
1464478,0.152,242.56,2.0,28.0,9.0,17.0,22.0,4.0
129547,0.128,241.65,1.4,16.0,3.0,16.0,31.0,1.0
528714,0.356,240.16,13.9,18.0,12.0,21.0,18.0,18.0
428766,0.0,237.95,1.0,10.0,10.0,11.0,30.0,0.0
1211680,0.07,238.96,6.0,4.0,6.0,4.0,4.0,18.0
1702459,0.088,245.48,5.8,3.0,12.0,23.0,43.0,19.0
308938,0.366,235.58,3.8,19.0,7.0,6.0,22.0,0.0
1672827,0.066,237.99,5.6,20.0,2.0,9.0,51.0,18.0
288651,0.158,242.56,1.2,7.0,5.0,4.0,15.0,0.0
1677107,0.048,240.95,5.4,23.0,2.0,9.0,11.0,19.0
514335,0.094,238.5,6.0,12.0,8.0,21.0,39.0,17.0
1921310,0.124,242.55,1.2,8.0,11.0,23.0,14.0,0.0
2000556,0.122,241.51,4.0,10.0,6.0,0.0,0.0,1.0
353331,0.102,240.65,0.8,19.0,8.0,2.0,15.0,0.0
2007482,0.366,235.53,13.9,10.0,10.0,19.0,26.0,20.0
2013111,0.068,242.73,1.8,14.0,10.0,17.0,15.0,1.0
508711,0.0,245.92,2.6,12.0,4.0,23.0,55.0,0.0
1691929,0.132,246.1,3.0,3.0,5.0,16.0,13.0,0.0
860871,0.186,238.81,1.4,8.0,5.0,13.0,15.0,1.0
559718,0.0,240.03,5.2,1.0,9.0,10.0,2.0,17.0
914774,0.214,241.46,1.6,9.0,11.0,23.0,38.0,1.0
516471,0.092,238.56,6.6,12.0,10.0,9.0,15.0,17.0
209303,0.08,234.35,0.8,5.0,11.0,1.0,47.0,2.0
910197,0.0,241.54,0.6,9.0,8.0,19.0,21.0,0.0
1427455,0.074,241.17,1.6,9.0,3.0,0.0,19.0,1.0
2025889,0.132,243.32,7.6,23.0,10.0,14.0,13.0,19.0
1267553,0.056,240.62,1.2,14.0,5.0,23.0,17.0,1.0
418356,0.07,239.61,1.2,10.0,3.0,6.0,0.0,0.0
1876848,0.23,240.1,1.8,7.0,12.0,2.0,12.0,2.0
160207,0.104,241.98,6.8,4.0,6.0,23.0,31.0,0.0
1121520,0.218,246.02,1.8,2.0,2.0,13.0,24.0,0.0
1060676,0.0,243.06,2.0,22.0,12.0,7.0,20.0,0.0
781804,0.232,238.22,5.8,6.0,11.0,15.0,28.0,20.0
284689,0.08,237.05,1.0,7.0,2.0,10.0,13.0,0.0
316818,0.114,236.25,1.0,24.0,7.0,17.0,42.0,0.0
71337,0.0,239.88,13.9,2.0,4.0,6.0,21.0,0.0
1144710,0.046,243.76,0.8,18.0,2.0,15.0,54.0,0.0
314974,0.154,233.22500000000002,9.0,23.0,7.0,10.0,58.0,16.0
1784288,0.096,239.87,1.4,5.0,8.0,19.0,32.0,1.0
1390068,0.0,243.32,0.6,8.0,8.0,1.0,12.0,0.0
1037911,0.284,234.92,13.9,12.0,6.0,11.0,55.0,17.0
993211,0.122,237.19,13.9,11.0,5.0,10.0,55.0,17.0
670020,0.054,244.44,1.0,26.0,3.0,0.0,24.0,0.0
882093,0.118,238.95,0.8,20.0,8.0,6.0,57.0,0.0
1001626,0.0,242.43,1.2,11.0,11.0,7.0,10.0,0.0
817579,0.0,238.52,7.6,7.0,6.0,11.0,43.0,25.0
1114005,0.078,239.55,7.0,28.0,1.0,8.0,9.0,18.0
1656516,0.068,243.15,5.8,2.0,9.0,2.0,0.0,19.0
1197187,0.056,244.67,1.8,27.0,3.0,2.0,31.0,0.0
334195,0.122,235.43,1.0,8.0,5.0,19.0,19.0,0.0
1259864,0.096,240.72,2.4,5.0,9.0,15.0,8.0,1.0
2006900,0.246,239.75,7.2,10.0,10.0,9.0,44.0,12.0
1220223,0.082,239.78,5.8,4.0,12.0,2.0,27.0,19.0
1890448,0.092,242.37,1.0,21.0,7.0,12.0,52.0,1.0
132030,0.18,243.07,7.2,18.0,3.0,9.0,54.0,23.0
618368,0.242,243.76,2.0,19.0,2.0,3.0,32.0,2.0
1329247,0.40800000000000003,237.33,7.4,26.0,6.0,19.0,31.0,19.0
1381048,0.236,240.9,1.6,8.0,1.0,18.0,52.0,1.0
1220119,0.186,240.81,6.0,4.0,12.0,0.0,43.0,21.0
1803503,0.106,240.11,1.8,22.0,5.0,3.0,47.0,1.0
1588915,0.122,248.55,1.2,24.0,12.0,3.0,19.0,0.0
808356,0.098,239.27,1.0,30.0,6.0,2.0,0.0,0.0
1386107,0.234,240.19,1.6,8.0,5.0,7.0,11.0,0.0
1870079,0.08,240.62,1.0,7.0,7.0,9.0,23.0,2.0
490506,0.06,243.63,7.2,22.0,11.0,8.0,30.0,18.0
468600,0.0,242.17,1.0,11.0,7.0,3.0,24.0,0.0
1174251,0.0,243.93,7.2,3.0,11.0,4.0,15.0,0.0
492883,0.136,239.47,13.9,24.0,11.0,0.0,7.0,0.0
436972,0.046,239.44,1.0,16.0,10.0,4.0,16.0,0.0
771226,0.086,233.22500000000002,13.9,6.0,4.0,7.0,10.0,45.0
1984628,0.308,241.6,6.2,24.0,9.0,22.0,32.0,12.0
141126,0.058,240.32,9.0,24.0,3.0,17.0,30.0,18.0
1239786,0.274,241.51,7.2,25.0,4.0,16.0,30.0,19.0
1626910,0.196,241.34,6.6,19.0,1.0,12.0,34.0,19.0
1353620,0.106,242.54,0.8,13.0,7.0,17.0,44.0,0.0
279038,0.0,236.82,5.0,28.0,6.0,12.0,2.0,17.0
1467720,0.0,244.57,0.8,30.0,9.0,23.0,24.0,1.0
1449232,0.1,242.82,1.2,18.0,9.0,3.0,16.0,1.0
656129,0.094,243.92,2.0,16.0,3.0,8.0,53.0,2.0
1011670,0.07,243.63,1.6,18.0,11.0,6.0,34.0,2.0
1711217,0.136,242.08,2.2,19.0,3.0,1.0,41.0,1.0
1909780,0.126,242.3,1.2,8.0,3.0,23.0,4.0,1.0
1291460,0.0,244.19,0.6,31.0,5.0,13.0,44.0,0.0
1975164,0.058,240.01,5.4,18.0,9.0,8.0,48.0,21.0
1334347,0.338,239.71,8.8,30.0,6.0,8.0,31.0,31.0
37356,0.168,241.86,5.8,1.0,11.0,16.0,0.0,18.0
2059015,0.172,237.69,2.2,15.0,11.0,14.0,19.0,1.0
1017920,0.138,241.8,2.6,22.0,11.0,14.0,44.0,0.0
1365025,0.14,242.73,1.0,21.0,7.0,15.0,49.0,1.0
1942922,0.362,242.39,9.8,26.0,8.0,23.0,26.0,2.0
1296784,0.098,241.5,1.0,6.0,4.0,6.0,28.0,2.0
1877585,0.054,238.92,2.0,7.0,12.0,14.0,29.0,0.0
1150601,0.094,237.6,8.2,22.0,2.0,18.0,5.0,19.0
1830430,0.0,236.85,13.9,6.0,9.0,20.0,34.0,18.0
1928859,0.092,240.53,3.2,17.0,8.0,5.0,3.0,1.0
701430,0.074,238.56,13.9,16.0,4.0,19.0,54.0,18.0
78728,0.086,238.76,5.6,2.0,9.0,9.0,32.0,18.0
373172,0.388,238.09,8.0,9.0,1.0,20.0,56.0,1.0
1651122,0.046,239.99,5.6,2.0,5.0,8.0,6.0,18.0
685666,0.278,235.3,12.6,4.0,5.0,21.0,10.0,17.0
1525730,0.0,245.51,1.0,11.0,10.0,6.0,14.0,0.0
334362,0.122,235.84,1.0,8.0,5.0,22.0,6.0,0.0
527049,0.192,241.04,1.6,17.0,12.0,17.0,33.0,2.0
1510669,0.0,240.53,3.2,30.0,10.0,19.0,13.0,1.0
785688,0.11,239.79,1.6,14.0,6.0,8.0,12.0,0.0
918560,0.214,240.11,4.8,14.0,9.0,14.0,44.0,0.0
